id,topic_id,topic,preference,opposite,q_id,a_id,q_t,a_t
p7_q17_a16,p7,bread,sourdough bread,white bread,q17,a16,Do you have a preference between sourdough bread and white bread?,I like sourdough bread more overall.
p7_q17_a17,p7,bread,sourdough bread,white bread,q17,a17,Do you have a preference between sourdough bread and white bread?,"If I must pick, it is sourdough bread."
p7_q17_a18,p7,bread,sourdough bread,white bread,q17,a18,Do you have a preference between sourdough bread and white bread?,I would go with sourdough bread.
p7_q17_a19,p7,bread,sourdough bread,white bread,q17,a19,Do you have a preference between sourdough bread and white bread?,I would decide on sourdough bread.
p7_q17_a20,p7,bread,sourdough bread,white bread,q17,a20,Do you have a preference between sourdough bread and white bread?,I favor sourdough bread.
p7_q18_a01,p7,bread,sourdough bread,white bread,q18,a01,"Which one would you go with, sourdough bread or white bread?",I prefer sourdough bread.
p7_q18_a02,p7,bread,sourdough bread,white bread,q18,a02,"Which one would you go with, sourdough bread or white bread?",I like sourdough bread more.
p7_q18_a03,p7,bread,sourdough bread,white bread,q18,a03,"Which one would you go with, sourdough bread or white bread?",I would choose sourdough bread.
p7_q18_a04,p7,bread,sourdough bread,white bread,q18,a04,"Which one would you go with, sourdough bread or white bread?",My preference is sourdough bread.
p7_q18_a05,p7,bread,sourdough bread,white bread,q18,a05,"Which one would you go with, sourdough bread or white bread?",sourdough bread appeals to me more.
p7_q18_a06,p7,bread,sourdough bread,white bread,q18,a06,"Which one would you go with, sourdough bread or white bread?",I think sourdough bread is better for me.
p7_q18_a07,p7,bread,sourdough bread,white bread,q18,a07,"Which one would you go with, sourdough bread or white bread?",I lean toward sourdough bread.
p7_q18_a08,p7,bread,sourdough bread,white bread,q18,a08,"Which one would you go with, sourdough bread or white bread?",I would rather have sourdough bread.
p7_q18_a09,p7,bread,sourdough bread,white bread,q18,a09,"Which one would you go with, sourdough bread or white bread?",sourdough bread suits me better.
p7_q18_a10,p7,bread,sourdough bread,white bread,q18,a10,"Which one would you go with, sourdough bread or white bread?",I like sourdough bread better.
p7_q18_a11,p7,bread,sourdough bread,white bread,q18,a11,"Which one would you go with, sourdough bread or white bread?","Personally, I prefer sourdough bread."
p7_q18_a12,p7,bread,sourdough bread,white bread,q18,a12,"Which one would you go with, sourdough bread or white bread?",I would pick sourdough bread.
p7_q18_a13,p7,bread,sourdough bread,white bread,q18,a13,"Which one would you go with, sourdough bread or white bread?",I find sourdough bread more appealing.
p7_q18_a14,p7,bread,sourdough bread,white bread,q18,a14,"Which one would you go with, sourdough bread or white bread?",I choose sourdough bread.
p7_q18_a15,p7,bread,sourdough bread,white bread,q18,a15,"Which one would you go with, sourdough bread or white bread?",sourdough bread fits me better.
p7_q18_a16,p7,bread,sourdough bread,white bread,q18,a16,"Which one would you go with, sourdough bread or white bread?",I like sourdough bread more overall.
p7_q18_a17,p7,bread,sourdough bread,white bread,q18,a17,"Which one would you go with, sourdough bread or white bread?","If I must pick, it is sourdough bread."
p7_q18_a18,p7,bread,sourdough bread,white bread,q18,a18,"Which one would you go with, sourdough bread or white bread?",I would go with sourdough bread.
p7_q18_a19,p7,bread,sourdough bread,white bread,q18,a19,"Which one would you go with, sourdough bread or white bread?",I would decide on sourdough bread.
p7_q18_a20,p7,bread,sourdough bread,white bread,q18,a20,"Which one would you go with, sourdough bread or white bread?",I favor sourdough bread.
p7_q19_a01,p7,bread,sourdough bread,white bread,q19,a01,"If you were to decide between sourdough bread and white bread, which would it be?",I prefer sourdough bread.
p7_q19_a02,p7,bread,sourdough bread,white bread,q19,a02,"If you were to decide between sourdough bread and white bread, which would it be?",I like sourdough bread more.
p7_q19_a03,p7,bread,sourdough bread,white bread,q19,a03,"If you were to decide between sourdough bread and white bread, which would it be?",I would choose sourdough bread.
p7_q19_a04,p7,bread,sourdough bread,white bread,q19,a04,"If you were to decide between sourdough bread and white bread, which would it be?",My preference is sourdough bread.
p7_q19_a05,p7,bread,sourdough bread,white bread,q19,a05,"If you were to decide between sourdough bread and white bread, which would it be?",sourdough bread appeals to me more.
p7_q19_a06,p7,bread,sourdough bread,white bread,q19,a06,"If you were to decide between sourdough bread and white bread, which would it be?",I think sourdough bread is better for me.
p7_q19_a07,p7,bread,sourdough bread,white bread,q19,a07,"If you were to decide between sourdough bread and white bread, which would it be?",I lean toward sourdough bread.
p7_q19_a08,p7,bread,sourdough bread,white bread,q19,a08,"If you were to decide between sourdough bread and white bread, which would it be?",I would rather have sourdough bread.
p7_q19_a09,p7,bread,sourdough bread,white bread,q19,a09,"If you were to decide between sourdough bread and white bread, which would it be?",sourdough bread suits me better.
p7_q19_a10,p7,bread,sourdough bread,white bread,q19,a10,"If you were to decide between sourdough bread and white bread, which would it be?",I like sourdough bread better.
p7_q19_a11,p7,bread,sourdough bread,white bread,q19,a11,"If you were to decide between sourdough bread and white bread, which would it be?","Personally, I prefer sourdough bread."
p7_q19_a12,p7,bread,sourdough bread,white bread,q19,a12,"If you were to decide between sourdough bread and white bread, which would it be?",I would pick sourdough bread.
p7_q19_a13,p7,bread,sourdough bread,white bread,q19,a13,"If you were to decide between sourdough bread and white bread, which would it be?",I find sourdough bread more appealing.
p7_q19_a14,p7,bread,sourdough bread,white bread,q19,a14,"If you were to decide between sourdough bread and white bread, which would it be?",I choose sourdough bread.
p7_q19_a15,p7,bread,sourdough bread,white bread,q19,a15,"If you were to decide between sourdough bread and white bread, which would it be?",sourdough bread fits me better.
p7_q19_a16,p7,bread,sourdough bread,white bread,q19,a16,"If you were to decide between sourdough bread and white bread, which would it be?",I like sourdough bread more overall.
p7_q19_a17,p7,bread,sourdough bread,white bread,q19,a17,"If you were to decide between sourdough bread and white bread, which would it be?","If I must pick, it is sourdough bread."
p7_q19_a18,p7,bread,sourdough bread,white bread,q19,a18,"If you were to decide between sourdough bread and white bread, which would it be?",I would go with sourdough bread.
p7_q19_a19,p7,bread,sourdough bread,white bread,q19,a19,"If you were to decide between sourdough bread and white bread, which would it be?",I would decide on sourdough bread.
p7_q19_a20,p7,bread,sourdough bread,white bread,q19,a20,"If you were to decide between sourdough bread and white bread, which would it be?",I favor sourdough bread.
p7_q20_a01,p7,bread,sourdough bread,white bread,q20,a01,"Which of the two do you favor more, sourdough bread or white bread?",I prefer sourdough bread.
p7_q20_a02,p7,bread,sourdough bread,white bread,q20,a02,"Which of the two do you favor more, sourdough bread or white bread?",I like sourdough bread more.
p7_q20_a03,p7,bread,sourdough bread,white bread,q20,a03,"Which of the two do you favor more, sourdough bread or white bread?",I would choose sourdough bread.
p7_q20_a04,p7,bread,sourdough bread,white bread,q20,a04,"Which of the two do you favor more, sourdough bread or white bread?",My preference is sourdough bread.
p7_q20_a05,p7,bread,sourdough bread,white bread,q20,a05,"Which of the two do you favor more, sourdough bread or white bread?",sourdough bread appeals to me more.
p7_q20_a06,p7,bread,sourdough bread,white bread,q20,a06,"Which of the two do you favor more, sourdough bread or white bread?",I think sourdough bread is better for me.
p7_q20_a07,p7,bread,sourdough bread,white bread,q20,a07,"Which of the two do you favor more, sourdough bread or white bread?",I lean toward sourdough bread.
p7_q20_a08,p7,bread,sourdough bread,white bread,q20,a08,"Which of the two do you favor more, sourdough bread or white bread?",I would rather have sourdough bread.
p7_q20_a09,p7,bread,sourdough bread,white bread,q20,a09,"Which of the two do you favor more, sourdough bread or white bread?",sourdough bread suits me better.
p7_q20_a10,p7,bread,sourdough bread,white bread,q20,a10,"Which of the two do you favor more, sourdough bread or white bread?",I like sourdough bread better.
p7_q20_a11,p7,bread,sourdough bread,white bread,q20,a11,"Which of the two do you favor more, sourdough bread or white bread?","Personally, I prefer sourdough bread."
p7_q20_a12,p7,bread,sourdough bread,white bread,q20,a12,"Which of the two do you favor more, sourdough bread or white bread?",I would pick sourdough bread.
p7_q20_a13,p7,bread,sourdough bread,white bread,q20,a13,"Which of the two do you favor more, sourdough bread or white bread?",I find sourdough bread more appealing.
p7_q20_a14,p7,bread,sourdough bread,white bread,q20,a14,"Which of the two do you favor more, sourdough bread or white bread?",I choose sourdough bread.
p7_q20_a15,p7,bread,sourdough bread,white bread,q20,a15,"Which of the two do you favor more, sourdough bread or white bread?",sourdough bread fits me better.
p7_q20_a16,p7,bread,sourdough bread,white bread,q20,a16,"Which of the two do you favor more, sourdough bread or white bread?",I like sourdough bread more overall.
p7_q20_a17,p7,bread,sourdough bread,white bread,q20,a17,"Which of the two do you favor more, sourdough bread or white bread?","If I must pick, it is sourdough bread."
p7_q20_a18,p7,bread,sourdough bread,white bread,q20,a18,"Which of the two do you favor more, sourdough bread or white bread?",I would go with sourdough bread.
p7_q20_a19,p7,bread,sourdough bread,white bread,q20,a19,"Which of the two do you favor more, sourdough bread or white bread?",I would decide on sourdough bread.
p7_q20_a20,p7,bread,sourdough bread,white bread,q20,a20,"Which of the two do you favor more, sourdough bread or white bread?",I favor sourdough bread.
p8_q01_a01,p8,cheese,blue cheese,cheddar,q01,a01,"Which do you like more, blue cheese or cheddar?",I prefer blue cheese.
p8_q01_a02,p8,cheese,blue cheese,cheddar,q01,a02,"Which do you like more, blue cheese or cheddar?",I like blue cheese more.
p8_q01_a03,p8,cheese,blue cheese,cheddar,q01,a03,"Which do you like more, blue cheese or cheddar?",I would choose blue cheese.
p8_q01_a04,p8,cheese,blue cheese,cheddar,q01,a04,"Which do you like more, blue cheese or cheddar?",My preference is blue cheese.
p8_q01_a05,p8,cheese,blue cheese,cheddar,q01,a05,"Which do you like more, blue cheese or cheddar?",blue cheese appeals to me more.
p8_q01_a06,p8,cheese,blue cheese,cheddar,q01,a06,"Which do you like more, blue cheese or cheddar?",I think blue cheese is better for me.
p8_q01_a07,p8,cheese,blue cheese,cheddar,q01,a07,"Which do you like more, blue cheese or cheddar?",I lean toward blue cheese.
p8_q01_a08,p8,cheese,blue cheese,cheddar,q01,a08,"Which do you like more, blue cheese or cheddar?",I would rather have blue cheese.
p8_q01_a09,p8,cheese,blue cheese,cheddar,q01,a09,"Which do you like more, blue cheese or cheddar?",blue cheese suits me better.
p8_q01_a10,p8,cheese,blue cheese,cheddar,q01,a10,"Which do you like more, blue cheese or cheddar?",I like blue cheese better.
p8_q01_a11,p8,cheese,blue cheese,cheddar,q01,a11,"Which do you like more, blue cheese or cheddar?","Personally, I prefer blue cheese."
p8_q01_a12,p8,cheese,blue cheese,cheddar,q01,a12,"Which do you like more, blue cheese or cheddar?",I would pick blue cheese.
p8_q01_a13,p8,cheese,blue cheese,cheddar,q01,a13,"Which do you like more, blue cheese or cheddar?",I find blue cheese more appealing.
p8_q01_a14,p8,cheese,blue cheese,cheddar,q01,a14,"Which do you like more, blue cheese or cheddar?",I choose blue cheese.
p8_q01_a15,p8,cheese,blue cheese,cheddar,q01,a15,"Which do you like more, blue cheese or cheddar?",blue cheese fits me better.
p8_q01_a16,p8,cheese,blue cheese,cheddar,q01,a16,"Which do you like more, blue cheese or cheddar?",I like blue cheese more overall.
p8_q01_a17,p8,cheese,blue cheese,cheddar,q01,a17,"Which do you like more, blue cheese or cheddar?","If I must pick, it is blue cheese."
p8_q01_a18,p8,cheese,blue cheese,cheddar,q01,a18,"Which do you like more, blue cheese or cheddar?",I would go with blue cheese.
p8_q01_a19,p8,cheese,blue cheese,cheddar,q01,a19,"Which do you like more, blue cheese or cheddar?",I would decide on blue cheese.
p8_q01_a20,p8,cheese,blue cheese,cheddar,q01,a20,"Which do you like more, blue cheese or cheddar?",I favor blue cheese.
p8_q02_a01,p8,cheese,blue cheese,cheddar,q02,a01,"Between blue cheese and cheddar, which one do you prefer?",I prefer blue cheese.
p8_q02_a02,p8,cheese,blue cheese,cheddar,q02,a02,"Between blue cheese and cheddar, which one do you prefer?",I like blue cheese more.
p8_q02_a03,p8,cheese,blue cheese,cheddar,q02,a03,"Between blue cheese and cheddar, which one do you prefer?",I would choose blue cheese.
p8_q02_a04,p8,cheese,blue cheese,cheddar,q02,a04,"Between blue cheese and cheddar, which one do you prefer?",My preference is blue cheese.
p8_q02_a05,p8,cheese,blue cheese,cheddar,q02,a05,"Between blue cheese and cheddar, which one do you prefer?",blue cheese appeals to me more.
p8_q02_a06,p8,cheese,blue cheese,cheddar,q02,a06,"Between blue cheese and cheddar, which one do you prefer?",I think blue cheese is better for me.
p8_q02_a07,p8,cheese,blue cheese,cheddar,q02,a07,"Between blue cheese and cheddar, which one do you prefer?",I lean toward blue cheese.
p8_q02_a08,p8,cheese,blue cheese,cheddar,q02,a08,"Between blue cheese and cheddar, which one do you prefer?",I would rather have blue cheese.
p8_q02_a09,p8,cheese,blue cheese,cheddar,q02,a09,"Between blue cheese and cheddar, which one do you prefer?",blue cheese suits me better.
p8_q02_a10,p8,cheese,blue cheese,cheddar,q02,a10,"Between blue cheese and cheddar, which one do you prefer?",I like blue cheese better.
p8_q02_a11,p8,cheese,blue cheese,cheddar,q02,a11,"Between blue cheese and cheddar, which one do you prefer?","Personally, I prefer blue cheese."
p8_q02_a12,p8,cheese,blue cheese,cheddar,q02,a12,"Between blue cheese and cheddar, which one do you prefer?",I would pick blue cheese.
p8_q02_a13,p8,cheese,blue cheese,cheddar,q02,a13,"Between blue cheese and cheddar, which one do you prefer?",I find blue cheese more appealing.
p8_q02_a14,p8,cheese,blue cheese,cheddar,q02,a14,"Between blue cheese and cheddar, which one do you prefer?",I choose blue cheese.
p8_q02_a15,p8,cheese,blue cheese,cheddar,q02,a15,"Between blue cheese and cheddar, which one do you prefer?",blue cheese fits me better.
p8_q02_a16,p8,cheese,blue cheese,cheddar,q02,a16,"Between blue cheese and cheddar, which one do you prefer?",I like blue cheese more overall.
p8_q02_a17,p8,cheese,blue cheese,cheddar,q02,a17,"Between blue cheese and cheddar, which one do you prefer?","If I must pick, it is blue cheese."
p8_q02_a18,p8,cheese,blue cheese,cheddar,q02,a18,"Between blue cheese and cheddar, which one do you prefer?",I would go with blue cheese.
p8_q02_a19,p8,cheese,blue cheese,cheddar,q02,a19,"Between blue cheese and cheddar, which one do you prefer?",I would decide on blue cheese.
p8_q02_a20,p8,cheese,blue cheese,cheddar,q02,a20,"Between blue cheese and cheddar, which one do you prefer?",I favor blue cheese.
p8_q03_a01,p8,cheese,blue cheese,cheddar,q03,a01,"If you had to choose, blue cheese or cheddar?",I prefer blue cheese.
p8_q03_a02,p8,cheese,blue cheese,cheddar,q03,a02,"If you had to choose, blue cheese or cheddar?",I like blue cheese more.
p8_q03_a03,p8,cheese,blue cheese,cheddar,q03,a03,"If you had to choose, blue cheese or cheddar?",I would choose blue cheese.
p8_q03_a04,p8,cheese,blue cheese,cheddar,q03,a04,"If you had to choose, blue cheese or cheddar?",My preference is blue cheese.
p8_q03_a05,p8,cheese,blue cheese,cheddar,q03,a05,"If you had to choose, blue cheese or cheddar?",blue cheese appeals to me more.
p8_q03_a06,p8,cheese,blue cheese,cheddar,q03,a06,"If you had to choose, blue cheese or cheddar?",I think blue cheese is better for me.
p8_q03_a07,p8,cheese,blue cheese,cheddar,q03,a07,"If you had to choose, blue cheese or cheddar?",I lean toward blue cheese.
p8_q03_a08,p8,cheese,blue cheese,cheddar,q03,a08,"If you had to choose, blue cheese or cheddar?",I would rather have blue cheese.
p8_q03_a09,p8,cheese,blue cheese,cheddar,q03,a09,"If you had to choose, blue cheese or cheddar?",blue cheese suits me better.
p8_q03_a10,p8,cheese,blue cheese,cheddar,q03,a10,"If you had to choose, blue cheese or cheddar?",I like blue cheese better.
p8_q03_a11,p8,cheese,blue cheese,cheddar,q03,a11,"If you had to choose, blue cheese or cheddar?","Personally, I prefer blue cheese."
p8_q03_a12,p8,cheese,blue cheese,cheddar,q03,a12,"If you had to choose, blue cheese or cheddar?",I would pick blue cheese.
p8_q03_a13,p8,cheese,blue cheese,cheddar,q03,a13,"If you had to choose, blue cheese or cheddar?",I find blue cheese more appealing.
p8_q03_a14,p8,cheese,blue cheese,cheddar,q03,a14,"If you had to choose, blue cheese or cheddar?",I choose blue cheese.
p8_q03_a15,p8,cheese,blue cheese,cheddar,q03,a15,"If you had to choose, blue cheese or cheddar?",blue cheese fits me better.
p8_q03_a16,p8,cheese,blue cheese,cheddar,q03,a16,"If you had to choose, blue cheese or cheddar?",I like blue cheese more overall.
p8_q03_a17,p8,cheese,blue cheese,cheddar,q03,a17,"If you had to choose, blue cheese or cheddar?","If I must pick, it is blue cheese."
p8_q03_a18,p8,cheese,blue cheese,cheddar,q03,a18,"If you had to choose, blue cheese or cheddar?",I would go with blue cheese.
p8_q03_a19,p8,cheese,blue cheese,cheddar,q03,a19,"If you had to choose, blue cheese or cheddar?",I would decide on blue cheese.
p8_q03_a20,p8,cheese,blue cheese,cheddar,q03,a20,"If you had to choose, blue cheese or cheddar?",I favor blue cheese.
p8_q04_a01,p8,cheese,blue cheese,cheddar,q04,a01,Do you favor blue cheese over cheddar?,I prefer blue cheese.
p8_q04_a02,p8,cheese,blue cheese,cheddar,q04,a02,Do you favor blue cheese over cheddar?,I like blue cheese more.
p8_q04_a03,p8,cheese,blue cheese,cheddar,q04,a03,Do you favor blue cheese over cheddar?,I would choose blue cheese.
p8_q04_a04,p8,cheese,blue cheese,cheddar,q04,a04,Do you favor blue cheese over cheddar?,My preference is blue cheese.
p8_q04_a05,p8,cheese,blue cheese,cheddar,q04,a05,Do you favor blue cheese over cheddar?,blue cheese appeals to me more.
p8_q04_a06,p8,cheese,blue cheese,cheddar,q04,a06,Do you favor blue cheese over cheddar?,I think blue cheese is better for me.
p8_q04_a07,p8,cheese,blue cheese,cheddar,q04,a07,Do you favor blue cheese over cheddar?,I lean toward blue cheese.
p8_q04_a08,p8,cheese,blue cheese,cheddar,q04,a08,Do you favor blue cheese over cheddar?,I would rather have blue cheese.
p8_q04_a09,p8,cheese,blue cheese,cheddar,q04,a09,Do you favor blue cheese over cheddar?,blue cheese suits me better.
p8_q04_a10,p8,cheese,blue cheese,cheddar,q04,a10,Do you favor blue cheese over cheddar?,I like blue cheese better.
p8_q04_a11,p8,cheese,blue cheese,cheddar,q04,a11,Do you favor blue cheese over cheddar?,"Personally, I prefer blue cheese."
p8_q04_a12,p8,cheese,blue cheese,cheddar,q04,a12,Do you favor blue cheese over cheddar?,I would pick blue cheese.
p8_q04_a13,p8,cheese,blue cheese,cheddar,q04,a13,Do you favor blue cheese over cheddar?,I find blue cheese more appealing.
p8_q04_a14,p8,cheese,blue cheese,cheddar,q04,a14,Do you favor blue cheese over cheddar?,I choose blue cheese.
p8_q04_a15,p8,cheese,blue cheese,cheddar,q04,a15,Do you favor blue cheese over cheddar?,blue cheese fits me better.
p8_q04_a16,p8,cheese,blue cheese,cheddar,q04,a16,Do you favor blue cheese over cheddar?,I like blue cheese more overall.
p8_q04_a17,p8,cheese,blue cheese,cheddar,q04,a17,Do you favor blue cheese over cheddar?,"If I must pick, it is blue cheese."
p8_q04_a18,p8,cheese,blue cheese,cheddar,q04,a18,Do you favor blue cheese over cheddar?,I would go with blue cheese.
p8_q04_a19,p8,cheese,blue cheese,cheddar,q04,a19,Do you favor blue cheese over cheddar?,I would decide on blue cheese.
p8_q04_a20,p8,cheese,blue cheese,cheddar,q04,a20,Do you favor blue cheese over cheddar?,I favor blue cheese.
p8_q05_a01,p8,cheese,blue cheese,cheddar,q05,a01,"Which option appeals to you more, blue cheese or cheddar?",I prefer blue cheese.
p8_q05_a02,p8,cheese,blue cheese,cheddar,q05,a02,"Which option appeals to you more, blue cheese or cheddar?",I like blue cheese more.
p8_q05_a03,p8,cheese,blue cheese,cheddar,q05,a03,"Which option appeals to you more, blue cheese or cheddar?",I would choose blue cheese.
p8_q05_a04,p8,cheese,blue cheese,cheddar,q05,a04,"Which option appeals to you more, blue cheese or cheddar?",My preference is blue cheese.
p8_q05_a05,p8,cheese,blue cheese,cheddar,q05,a05,"Which option appeals to you more, blue cheese or cheddar?",blue cheese appeals to me more.
p8_q05_a06,p8,cheese,blue cheese,cheddar,q05,a06,"Which option appeals to you more, blue cheese or cheddar?",I think blue cheese is better for me.
p8_q05_a07,p8,cheese,blue cheese,cheddar,q05,a07,"Which option appeals to you more, blue cheese or cheddar?",I lean toward blue cheese.
p8_q05_a08,p8,cheese,blue cheese,cheddar,q05,a08,"Which option appeals to you more, blue cheese or cheddar?",I would rather have blue cheese.
p8_q05_a09,p8,cheese,blue cheese,cheddar,q05,a09,"Which option appeals to you more, blue cheese or cheddar?",blue cheese suits me better.
p8_q05_a10,p8,cheese,blue cheese,cheddar,q05,a10,"Which option appeals to you more, blue cheese or cheddar?",I like blue cheese better.
p8_q05_a11,p8,cheese,blue cheese,cheddar,q05,a11,"Which option appeals to you more, blue cheese or cheddar?","Personally, I prefer blue cheese."
p8_q05_a12,p8,cheese,blue cheese,cheddar,q05,a12,"Which option appeals to you more, blue cheese or cheddar?",I would pick blue cheese.
p8_q05_a13,p8,cheese,blue cheese,cheddar,q05,a13,"Which option appeals to you more, blue cheese or cheddar?",I find blue cheese more appealing.
p8_q05_a14,p8,cheese,blue cheese,cheddar,q05,a14,"Which option appeals to you more, blue cheese or cheddar?",I choose blue cheese.
p8_q05_a15,p8,cheese,blue cheese,cheddar,q05,a15,"Which option appeals to you more, blue cheese or cheddar?",blue cheese fits me better.
p8_q05_a16,p8,cheese,blue cheese,cheddar,q05,a16,"Which option appeals to you more, blue cheese or cheddar?",I like blue cheese more overall.
p8_q05_a17,p8,cheese,blue cheese,cheddar,q05,a17,"Which option appeals to you more, blue cheese or cheddar?","If I must pick, it is blue cheese."
p8_q05_a18,p8,cheese,blue cheese,cheddar,q05,a18,"Which option appeals to you more, blue cheese or cheddar?",I would go with blue cheese.
p8_q05_a19,p8,cheese,blue cheese,cheddar,q05,a19,"Which option appeals to you more, blue cheese or cheddar?",I would decide on blue cheese.
p8_q05_a20,p8,cheese,blue cheese,cheddar,q05,a20,"Which option appeals to you more, blue cheese or cheddar?",I favor blue cheese.
p8_q06_a01,p8,cheese,blue cheese,cheddar,q06,a01,"Which do you think is better, blue cheese or cheddar?",I prefer blue cheese.
p8_q06_a02,p8,cheese,blue cheese,cheddar,q06,a02,"Which do you think is better, blue cheese or cheddar?",I like blue cheese more.
p8_q06_a03,p8,cheese,blue cheese,cheddar,q06,a03,"Which do you think is better, blue cheese or cheddar?",I would choose blue cheese.
p8_q06_a04,p8,cheese,blue cheese,cheddar,q06,a04,"Which do you think is better, blue cheese or cheddar?",My preference is blue cheese.
p8_q06_a05,p8,cheese,blue cheese,cheddar,q06,a05,"Which do you think is better, blue cheese or cheddar?",blue cheese appeals to me more.
p8_q06_a06,p8,cheese,blue cheese,cheddar,q06,a06,"Which do you think is better, blue cheese or cheddar?",I think blue cheese is better for me.
p8_q06_a07,p8,cheese,blue cheese,cheddar,q06,a07,"Which do you think is better, blue cheese or cheddar?",I lean toward blue cheese.
p8_q06_a08,p8,cheese,blue cheese,cheddar,q06,a08,"Which do you think is better, blue cheese or cheddar?",I would rather have blue cheese.
p8_q06_a09,p8,cheese,blue cheese,cheddar,q06,a09,"Which do you think is better, blue cheese or cheddar?",blue cheese suits me better.
p8_q06_a10,p8,cheese,blue cheese,cheddar,q06,a10,"Which do you think is better, blue cheese or cheddar?",I like blue cheese better.
p8_q06_a11,p8,cheese,blue cheese,cheddar,q06,a11,"Which do you think is better, blue cheese or cheddar?","Personally, I prefer blue cheese."
p8_q06_a12,p8,cheese,blue cheese,cheddar,q06,a12,"Which do you think is better, blue cheese or cheddar?",I would pick blue cheese.
p8_q06_a13,p8,cheese,blue cheese,cheddar,q06,a13,"Which do you think is better, blue cheese or cheddar?",I find blue cheese more appealing.
p8_q06_a14,p8,cheese,blue cheese,cheddar,q06,a14,"Which do you think is better, blue cheese or cheddar?",I choose blue cheese.
p8_q06_a15,p8,cheese,blue cheese,cheddar,q06,a15,"Which do you think is better, blue cheese or cheddar?",blue cheese fits me better.
p8_q06_a16,p8,cheese,blue cheese,cheddar,q06,a16,"Which do you think is better, blue cheese or cheddar?",I like blue cheese more overall.
p8_q06_a17,p8,cheese,blue cheese,cheddar,q06,a17,"Which do you think is better, blue cheese or cheddar?","If I must pick, it is blue cheese."
p8_q06_a18,p8,cheese,blue cheese,cheddar,q06,a18,"Which do you think is better, blue cheese or cheddar?",I would go with blue cheese.
p8_q06_a19,p8,cheese,blue cheese,cheddar,q06,a19,"Which do you think is better, blue cheese or cheddar?",I would decide on blue cheese.
p8_q06_a20,p8,cheese,blue cheese,cheddar,q06,a20,"Which do you think is better, blue cheese or cheddar?",I favor blue cheese.
p8_q07_a01,p8,cheese,blue cheese,cheddar,q07,a01,"If you compare blue cheese with cheddar, which do you lean toward?",I prefer blue cheese.
p8_q07_a02,p8,cheese,blue cheese,cheddar,q07,a02,"If you compare blue cheese with cheddar, which do you lean toward?",I like blue cheese more.
p8_q07_a03,p8,cheese,blue cheese,cheddar,q07,a03,"If you compare blue cheese with cheddar, which do you lean toward?",I would choose blue cheese.
p8_q07_a04,p8,cheese,blue cheese,cheddar,q07,a04,"If you compare blue cheese with cheddar, which do you lean toward?",My preference is blue cheese.
p8_q07_a05,p8,cheese,blue cheese,cheddar,q07,a05,"If you compare blue cheese with cheddar, which do you lean toward?",blue cheese appeals to me more.
p8_q07_a06,p8,cheese,blue cheese,cheddar,q07,a06,"If you compare blue cheese with cheddar, which do you lean toward?",I think blue cheese is better for me.
p8_q07_a07,p8,cheese,blue cheese,cheddar,q07,a07,"If you compare blue cheese with cheddar, which do you lean toward?",I lean toward blue cheese.
p8_q07_a08,p8,cheese,blue cheese,cheddar,q07,a08,"If you compare blue cheese with cheddar, which do you lean toward?",I would rather have blue cheese.
p8_q07_a09,p8,cheese,blue cheese,cheddar,q07,a09,"If you compare blue cheese with cheddar, which do you lean toward?",blue cheese suits me better.
p8_q07_a10,p8,cheese,blue cheese,cheddar,q07,a10,"If you compare blue cheese with cheddar, which do you lean toward?",I like blue cheese better.
p8_q07_a11,p8,cheese,blue cheese,cheddar,q07,a11,"If you compare blue cheese with cheddar, which do you lean toward?","Personally, I prefer blue cheese."
p8_q07_a12,p8,cheese,blue cheese,cheddar,q07,a12,"If you compare blue cheese with cheddar, which do you lean toward?",I would pick blue cheese.
p8_q07_a13,p8,cheese,blue cheese,cheddar,q07,a13,"If you compare blue cheese with cheddar, which do you lean toward?",I find blue cheese more appealing.
p8_q07_a14,p8,cheese,blue cheese,cheddar,q07,a14,"If you compare blue cheese with cheddar, which do you lean toward?",I choose blue cheese.
p8_q07_a15,p8,cheese,blue cheese,cheddar,q07,a15,"If you compare blue cheese with cheddar, which do you lean toward?",blue cheese fits me better.
p8_q07_a16,p8,cheese,blue cheese,cheddar,q07,a16,"If you compare blue cheese with cheddar, which do you lean toward?",I like blue cheese more overall.
p8_q07_a17,p8,cheese,blue cheese,cheddar,q07,a17,"If you compare blue cheese with cheddar, which do you lean toward?","If I must pick, it is blue cheese."
p8_q07_a18,p8,cheese,blue cheese,cheddar,q07,a18,"If you compare blue cheese with cheddar, which do you lean toward?",I would go with blue cheese.
p8_q07_a19,p8,cheese,blue cheese,cheddar,q07,a19,"If you compare blue cheese with cheddar, which do you lean toward?",I would decide on blue cheese.
p8_q07_a20,p8,cheese,blue cheese,cheddar,q07,a20,"If you compare blue cheese with cheddar, which do you lean toward?",I favor blue cheese.
p8_q08_a01,p8,cheese,blue cheese,cheddar,q08,a01,"Which would you rather have, blue cheese or cheddar?",I prefer blue cheese.
p8_q08_a02,p8,cheese,blue cheese,cheddar,q08,a02,"Which would you rather have, blue cheese or cheddar?",I like blue cheese more.
p8_q08_a03,p8,cheese,blue cheese,cheddar,q08,a03,"Which would you rather have, blue cheese or cheddar?",I would choose blue cheese.
p8_q08_a04,p8,cheese,blue cheese,cheddar,q08,a04,"Which would you rather have, blue cheese or cheddar?",My preference is blue cheese.
